出發日期,出發時間,出發機場代號,抵達時間,抵達機場代號,航空公司,停靠站數量,停留時間,飛行時間,是否過夜,機型,航班代碼,艙等,價格歷史
12月22日 週日,下午2:50。,TPE,下午4:55。,HKG,香港快運航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321,UO 113,經濟艙,"08/21 - $2,718, 08/22 - $2,718, 08/23 - $2,718, 08/24 - $2,718, 08/25 - $2,718, 08/26 - $2,718, 08/27 - $2,718, 08/28 - $2,718, 08/29 - $2,718, 08/30 - $2,718, 08/31 - $2,718, 09/01 - $2,508, 09/02 - $2,508, 09/03 - $2,508, 09/04 - $2,178, 09/05 - $2,178, 09/06 - $2,178, 09/07 - $2,178, 09/08 - $2,178, 09/09 - $2,178, 09/10 - $2,178, 09/11 - $2,178, 09/12 - $2,178, 09/13 - $2,178, 09/14 - $2,178, 09/15 - $2,178, 09/16 - $2,178, 09/17 - $2,178, 09/18 - $2,178, 09/19 - $2,178, 09/20 - $2,178, 09/21 - $2,178, 09/22 - $2,178, 09/23 - $2,178, 09/24 - $2,178, 09/25 - $1,758, 09/26 - $1,968, 09/27 - $1,968, 09/28 - $1,758, 09/29 - $1,758, 09/30 - $1,758, 10/01 - $1,758, 10/02 - $1,758, 10/03 - $1,758, 10/04 - $1,758, 10/05 - $1,758, 10/06 - $1,758, 10/07 - $1,758, 10/08 - $1,758, 10/09 - $1,758, 10/10 - $1,758, 10/11 - $1,758, 10/12 - $1,758, 10/13 - $1,758, 10/14 - $1,758, 10/15 - $1,758, 10/16 - $1,758, 10/17 - $1,758, 10/18 - $1,758, 10/19 - $1,758, "
12月22日 週日,晚上9:10。,TPE,晚上11:10。,HKG,香港快運航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A321neo,UO 117,經濟艙,"08/21 - $3,048, 08/22 - $3,048, 08/23 - $3,048, 08/24 - $3,048, 08/25 - $3,048, 08/26 - $3,048, 08/27 - $3,048, 08/28 - $3,048, 08/29 - $2,718, 08/30 - $2,718, 08/31 - $2,718, 09/01 - $2,508, 09/02 - $2,508, 09/03 - $2,508, 09/04 - $2,508, 09/05 - $2,508, 09/06 - $2,178, 09/07 - $2,178, 09/08 - $2,508, 09/09 - $2,508, 09/10 - $2,508, 09/11 - $2,178, 09/12 - $2,508, 09/13 - $2,508, 09/14 - $2,508, 09/15 - $2,508, 09/16 - $2,508, 09/17 - $2,508, 09/18 - $2,508, 09/19 - $2,508, 09/20 - $2,508, 09/21 - $2,508, 09/22 - $2,178, 09/23 - $2,178, 09/24 - $2,178, 09/25 - $1,758, 09/26 - $1,968, 09/27 - $1,968, 09/28 - $1,968, 09/29 - $1,968, 09/30 - $1,968, 10/01 - $1,968, 10/02 - $1,758, 10/03 - $1,758, 10/04 - $1,968, 10/05 - $1,968, 10/06 - $1,968, 10/07 - $1,758, 10/08 - $1,758, 10/09 - $1,758, 10/10 - $1,758, 10/11 - $1,758, 10/12 - $1,758, 10/13 - $1,758, 10/14 - $1,758, 10/15 - $1,758, 10/16 - $1,758, 10/17 - $1,758, 10/18 - $1,758, 10/19 - $1,758, "
12月22日 週日,晚上9:20。,TPE,晚上11:20。,HKG,Greater Bay Airlines,直達航班。,Non-stop,未找到飛行時間,No,Boeing 737,HB 705,經濟艙,
12月22日 週日,上午10:50。,TPE,中午12:50。,HKG,Greater Bay Airlines,直達航班。,Non-stop,未找到飛行時間,No,Boeing 737,HB 703,經濟艙,
12月22日 週日,晚上10:20。,TPE,"凌晨12:20 (星期一, 12月 23)。",HKG,Greater Bay Airlines,直達航班。,Non-stop,未找到飛行時間,No,Boeing 737,HB 707,經濟艙,
12月22日 週日,晚上8:25。,TPE,晚上10:25。,HKG,香港航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A320,HX 285,經濟艙,"09/23 - $3,093, 09/24 - $3,094, 09/25 - $3,095, 09/26 - $3,093, 09/27 - $3,092, 09/28 - $3,090, 09/29 - $3,090, 09/30 - $3,090, 10/01 - $3,085, 10/02 - $3,088, 10/03 - $3,091, 10/04 - $3,092, 10/05 - $3,095, 10/06 - $3,095, 10/07 - $3,095, 10/08 - $3,095, 10/09 - $3,098, 10/10 - $3,098, 10/11 - $3,099, 10/12 - $3,099, 10/13 - $3,099, 10/14 - $3,099, 10/15 - $3,097, 10/16 - $2,799, 10/17 - $2,799, 10/18 - $2,799, 10/19 - $2,798, "
12月22日 週日,上午8:05。,TPE,上午10:10。,HKG,星宇航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,JX 233,經濟艙,"09/13 - $3,637, 09/14 - $3,637, 09/15 - $3,637, 09/16 - $3,637, 09/17 - $3,634, 09/18 - $3,632, 09/19 - $3,633, 09/20 - $3,634, 09/21 - $3,634, 09/22 - $3,634, 09/23 - $3,543, 09/24 - $3,543, 09/25 - $3,544, 09/26 - $3,542, 09/27 - $3,542, 09/28 - $3,540, 09/29 - $3,540, 09/30 - $3,540, 10/01 - $3,536, 10/02 - $3,552, 10/03 - $3,555, 10/04 - $3,556, 10/05 - $3,834, 10/06 - $3,834, 10/07 - $3,834, 10/08 - $3,839, 10/09 - $3,837, 10/10 - $3,837, 10/11 - $3,267, 10/12 - $3,267, 10/13 - $3,267, 10/14 - $3,267, 10/15 - $3,265, 10/16 - $3,266, 10/17 - $3,266, 10/18 - $3,266, 10/19 - $3,265, "
12月22日 週日,下午3:45。,TPE,下午6:05。,HKG,香港航空,直達航班。,Non-stop,2 小時 20 分鐘,No,Airbus A320,HX 255,經濟艙,"09/23 - $3,393, 09/24 - $3,394, 09/25 - $3,395, 09/26 - $3,393, 09/27 - $3,392, 09/28 - $3,390, 09/29 - $3,390, 09/30 - $3,390, 10/01 - $3,385, 10/02 - $3,388, 10/03 - $3,391, 10/04 - $3,392, 10/05 - $3,395, 10/06 - $3,395, 10/07 - $3,395, 10/08 - $3,400, 10/09 - $3,398, 10/10 - $3,398, 10/11 - $3,399, 10/12 - $3,399, 10/13 - $3,399, 10/14 - $3,399, 10/15 - $3,397, 10/16 - $3,398, 10/17 - $3,398, 10/18 - $3,398, 10/19 - $3,397, "
12月22日 週日,清晨7:15。,TPE,上午9:15。,HKG,中華航空,直達航班。,Non-stop,未找到飛行時間,No,Boeing 737,CI 601,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,270, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,162, 10/04 - $4,164, 10/05 - $4,170, 10/06 - $4,170, 10/07 - $4,170, 10/08 - $4,181, 10/09 - $3,828, 10/10 - $3,829, 10/11 - $3,830, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,上午8:05。,TPE,上午10:05。,HKG,中華航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A321neo,CI 903,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,270, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,155, 10/04 - $4,164, 10/05 - $4,170, 10/06 - $4,170, 10/07 - $4,170, 10/08 - $4,181, 10/09 - $3,828, 10/10 - $3,828, 10/11 - $3,830, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,上午10:50。,TPE,中午12:55。,HKG,中華航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Airbus A321neo,CI 909,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,266, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,162, 10/04 - $4,164, 10/05 - $4,170, 10/06 - $4,170, 10/07 - $4,170, 10/08 - $4,181, 10/09 - $3,828, 10/10 - $3,829, 10/11 - $3,830, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,下午2:30。,TPE,下午4:30。,HKG,中華航空,直達航班。,Non-stop,未找到飛行時間,No,Boeing 737,CI 915,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,270, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,162, 10/04 - $3,977, 10/05 - $3,983, 10/06 - $3,983, 10/07 - $3,983, 10/08 - $3,994, 10/09 - $3,828, 10/10 - $3,829, 10/11 - $3,829, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,下午4:55。,TPE,晚上7:00。,HKG,中華航空,直達航班。,Non-stop,2 小時 5 分鐘,No,Boeing 737,CI 919,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,270, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,162, 10/04 - $3,977, 10/05 - $3,983, 10/06 - $3,983, 10/07 - $3,983, 10/08 - $3,994, 10/09 - $3,828, 10/10 - $3,829, 10/11 - $3,830, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,下午6:10。,TPE,晚上8:10。,HKG,中華航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A321neo,CI 923,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,266, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,155, 10/04 - $4,164, 10/05 - $4,170, 10/06 - $4,170, 10/07 - $4,170, 10/08 - $4,181, 10/09 - $3,828, 10/10 - $3,829, 10/11 - $3,830, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,晚上9:10。,TPE,晚上11:00。,HKG,中華航空,直達航班。,Non-stop,1 小時 50 分鐘,No,Airbus A330,CI 921,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $4,270, 08/30 - $4,273, 08/31 - $4,270, 09/01 - $4,270, 09/02 - $4,270, 09/03 - $4,275, 09/04 - $4,277, 09/05 - $4,279, 09/06 - $3,991, 09/07 - $3,988, 09/08 - $3,908, 09/09 - $3,908, 09/10 - $3,907, 09/11 - $3,909, 09/12 - $3,913, 09/13 - $3,911, 09/14 - $3,911, 09/15 - $3,911, 09/16 - $3,911, 09/17 - $3,904, 09/18 - $3,899, 09/19 - $3,901, 09/20 - $3,904, 09/21 - $3,904, 09/22 - $3,904, 09/23 - $3,892, 09/24 - $3,892, 09/25 - $3,895, 09/26 - $3,890, 09/27 - $4,164, 09/28 - $4,160, 09/29 - $4,160, 09/30 - $4,160, 10/01 - $4,151, 10/02 - $4,155, 10/03 - $4,162, 10/04 - $4,164, 10/05 - $4,170, 10/06 - $4,170, 10/07 - $4,170, 10/08 - $4,181, 10/09 - $3,828, 10/10 - $3,829, 10/11 - $3,830, 10/12 - $3,831, 10/13 - $3,831, 10/14 - $3,831, 10/15 - $3,826, 10/16 - $3,828, 10/17 - $3,828, 10/18 - $3,828, 10/19 - $3,587, "
12月22日 週日,清晨7:00。,TPE,上午9:00。,HKG,長榮航空,直達航班。,Non-stop,未找到飛行時間,No,Boeing 787-10,BR 891,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $4,964, 09/01 - $4,963, 09/02 - $4,963, 09/03 - $4,968, 09/04 - $4,970, 09/05 - $4,972, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $3,917, 09/10 - $3,916, 09/11 - $3,918, 09/12 - $3,922, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $4,164, 09/25 - $4,167, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,152, 10/03 - $4,159, 10/04 - $4,161, 10/05 - $4,167, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,178, 10/09 - $4,173, 10/10 - $4,174, 10/11 - $4,175, 10/12 - $4,176, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,597, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
12月22日 週日,上午8:05。,TPE,上午10:05。,HKG,長榮航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A321,BR 851,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $3,990, 09/01 - $3,990, 09/02 - $3,990, 09/03 - $4,968, 09/04 - $4,970, 09/05 - $3,999, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $4,890, 09/10 - $3,916, 09/11 - $3,918, 09/12 - $3,922, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $3,889, 09/25 - $4,167, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,152, 10/03 - $4,159, 10/04 - $4,161, 10/05 - $4,167, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,178, 10/09 - $4,173, 10/10 - $4,174, 10/11 - $4,175, 10/12 - $4,176, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,597, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
12月22日 週日,上午9:50。,TPE,上午11:50。,HKG,長榮航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A330,BR 867,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $3,990, 09/01 - $3,990, 09/02 - $3,990, 09/03 - $3,995, 09/04 - $3,997, 09/05 - $3,999, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $3,917, 09/10 - $3,916, 09/11 - $3,916, 09/12 - $3,918, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $3,889, 09/25 - $4,164, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,148, 10/03 - $4,159, 10/04 - $4,159, 10/05 - $4,161, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,167, 10/09 - $4,173, 10/10 - $4,173, 10/11 - $4,175, 10/12 - $4,175, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,595, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
12月22日 週日,中午12:25。,TPE,下午2:20。,HKG,長榮航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Airbus A330,BR 869,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $3,990, 09/01 - $3,990, 09/02 - $3,990, 09/03 - $3,995, 09/04 - $3,997, 09/05 - $3,999, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $3,917, 09/10 - $3,916, 09/11 - $3,918, 09/12 - $3,922, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $4,164, 09/25 - $4,167, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,152, 10/03 - $4,159, 10/04 - $4,161, 10/05 - $4,167, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,178, 10/09 - $4,173, 10/10 - $4,174, 10/11 - $4,175, 10/12 - $4,176, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,597, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
12月22日 週日,下午2:25。,TPE,下午4:25。,HKG,長榮航空,直達航班。,Non-stop,未找到飛行時間,No,Airbus A321,BR 855,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $3,990, 09/01 - $3,990, 09/02 - $3,990, 09/03 - $3,995, 09/04 - $3,997, 09/05 - $3,999, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $3,917, 09/10 - $3,916, 09/11 - $3,918, 09/12 - $3,922, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $4,164, 09/25 - $4,167, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,152, 10/03 - $4,159, 10/04 - $4,161, 10/05 - $4,167, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,167, 10/09 - $4,173, 10/10 - $4,174, 10/11 - $4,175, 10/12 - $4,176, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,597, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
12月22日 週日,下午4:35。,TPE,下午6:30。,HKG,長榮航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,BR 871,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $3,990, 09/01 - $3,990, 09/02 - $3,990, 09/03 - $3,995, 09/04 - $3,997, 09/05 - $3,999, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $3,917, 09/10 - $3,916, 09/11 - $3,918, 09/12 - $3,922, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $4,164, 09/25 - $4,167, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,152, 10/03 - $4,159, 10/04 - $4,161, 10/05 - $4,167, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,178, 10/09 - $4,173, 10/10 - $4,174, 10/11 - $4,175, 10/12 - $4,176, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,597, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
12月22日 週日,下午6:10。,TPE,晚上8:05。,HKG,長榮航空,直達航班。,Non-stop,1 小時 55 分鐘,No,Boeing 787-10,BR 857,經濟艙,"08/21 - $4,273, 08/22 - $4,271, 08/23 - $4,271, 08/24 - $4,273, 08/25 - $4,273, 08/26 - $4,273, 08/27 - $4,267, 08/28 - $4,266, 08/29 - $3,990, 08/30 - $3,993, 08/31 - $3,990, 09/01 - $3,990, 09/02 - $3,990, 09/03 - $3,995, 09/04 - $3,997, 09/05 - $3,999, 09/06 - $4,000, 09/07 - $3,997, 09/08 - $3,917, 09/09 - $3,917, 09/10 - $3,916, 09/11 - $3,918, 09/12 - $3,922, 09/13 - $3,920, 09/14 - $3,920, 09/15 - $3,920, 09/16 - $3,920, 09/17 - $3,913, 09/18 - $3,908, 09/19 - $3,910, 09/20 - $3,913, 09/21 - $3,913, 09/22 - $3,913, 09/23 - $3,889, 09/24 - $4,164, 09/25 - $4,167, 09/26 - $4,162, 09/27 - $4,161, 09/28 - $4,157, 09/29 - $4,157, 09/30 - $4,157, 10/01 - $4,148, 10/02 - $4,152, 10/03 - $4,159, 10/04 - $4,161, 10/05 - $4,167, 10/06 - $4,167, 10/07 - $4,167, 10/08 - $4,178, 10/09 - $4,173, 10/10 - $4,174, 10/11 - $4,175, 10/12 - $4,176, 10/13 - $4,176, 10/14 - $4,176, 10/15 - $3,595, 10/16 - $3,597, 10/17 - $3,597, 10/18 - $3,597, 10/19 - $3,595, "
