12月23日 週一,凌晨12:05。,TPE,上午9:39。,SFO,星宇航空、阿拉斯加航空,需轉機 1 次的航班。,13 小時 10 分鐘,25 小時 34 分鐘,No,Airbus A350,JX 12,經濟艙,"08/21 - $22,030, 08/22 - $22,024, 08/23 - $22,024, 08/24 - $22,030, 08/25 - $22,030, 08/26 - $22,030, 08/27 - $22,014, 08/28 - $22,014, 08/29 - $22,023, 08/30 - $22,027, 08/31 - $22,023, 09/01 - $22,023, 09/02 - $22,023, 09/03 - $22,033, 09/04 - $22,037, 09/05 - $22,040, 09/06 - $22,044, 09/07 - $22,037, 09/08 - $21,829, 09/09 - $21,829, 09/10 - $21,828, 09/11 - $21,831, 09/12 - $21,841, 09/13 - $21,838, 09/14 - $21,835, 09/15 - $21,835, 09/16 - $21,835, 09/17 - $21,819, 09/18 - $21,812, 09/19 - $21,815, 09/20 - $21,822, 09/21 - $21,819, 09/22 - $21,819, 09/23 - $21,819, 09/24 - $21,822, 09/25 - $21,828, 09/26 - $21,818, 09/27 - $21,816, 09/28 - $21,806, 09/29 - $21,806, 09/30 - $21,806, 10/01 - $21,793, 10/02 - $21,799, 10/03 - $21,816, 10/04 - $21,818, 10/05 - $23,521, 10/06 - $23,521, 10/07 - $21,831, 10/08 - $21,855, 10/09 - $21,845, 10/10 - $21,846, 10/11 - $21,848, 10/12 - $21,848, 10/13 - $21,851, 10/14 - $21,851, 10/15 - $23,532, 10/16 - $23,535, 10/17 - $23,535, 10/18 - $23,534, 10/19 - $23,531, "
12月23日 週一,凌晨12:05。,TPE,中午12:21。,SFO,星宇航空、阿拉斯加航空,需轉機 1 次的航班。,15 小時 51 分鐘,28 小時 16 分鐘,No,Airbus A350,JX 12,經濟艙,
12月23日 週一,上午10:35。,TPE,上午9:45。,NRT,日本航空,需轉機 1 次的航班。,2 小時 30 分鐘,15 小時 10 分鐘,No,Boeing 787,JL 802,經濟艙,
12月23日 週一,晚上9:50。,TPE,"上午8:00 (星期二, 12月 24)。",MNL,菲律賓航空,需轉機 1 次的航班。,11 小時 10 分鐘,26 小時 10 分鐘,No,Airbus A321,PR 895,經濟艙,"08/21 - $20,656, 08/22 - $20,652, 08/23 - $20,652, 08/24 - $21,957, 08/25 - $21,957, 08/26 - $21,957, 08/27 - $21,945, 08/28 - $21,943, 08/29 - $21,953, 08/30 - $21,957, 08/31 - $21,953, 09/01 - $21,953, 09/02 - $21,953, 09/03 - $21,963, 09/04 - $21,965, 09/05 - $21,969, 09/06 - $21,972, 09/07 - $21,968, 09/08 - $21,968, 09/09 - $21,968, 09/10 - $21,759, 09/11 - $23,710, 09/12 - $23,721, 09/13 - $23,719, 09/14 - $23,717, 09/15 - $23,717, 09/16 - $23,717, 09/17 - $23,701, 09/18 - $23,693, 09/19 - $23,697, 09/20 - $23,703, 09/21 - $23,702, 09/22 - $23,702, 09/23 - $23,702, 09/24 - $23,704, 09/25 - $23,709, 09/26 - $23,698, 09/27 - $23,696, 09/28 - $23,685, 09/29 - $23,685, 09/30 - $23,685, 10/01 - $23,672, 10/02 - $23,678, 10/03 - $23,694, 10/04 - $23,698, 10/05 - $23,709, 10/06 - $23,709, 10/07 - $23,709, 10/08 - $23,733, 10/09 - $23,721, 10/10 - $23,723, 10/11 - $23,725, 10/12 - $23,725, 10/13 - $23,725, 10/14 - $23,725, 10/15 - $23,715, 10/16 - $23,718, 10/17 - $23,716, 10/18 - $23,716, 10/19 - $23,713, "
12月23日 週一,下午3:35。,TSA,"清晨6:00 (星期二, 12月 24)。",HND,日本航空、美國航空,需轉機 1 次的航班。,17 小時 40 分鐘,30 小時 25 分鐘,No,Boeing 787,JL 98,經濟艙,"08/24 - $23,968, 08/25 - $23,968, 08/26 - $23,968, 08/27 - $23,955, 08/28 - $23,955, 08/29 - $23,964, 08/30 - $23,969, 08/31 - $23,963, 09/01 - $23,963, 09/02 - $23,963, 09/03 - $23,970, 09/04 - $23,974, 09/05 - $23,981, 09/06 - $23,988, 09/07 - $23,773, 09/08 - $23,773, 09/09 - $23,773, 09/10 - $23,775, 09/11 - $23,778, 09/12 - $23,789, 09/13 - $23,789, 09/14 - $23,784, 09/15 - $23,784, 09/16 - $23,784, 09/17 - $23,769, 09/18 - $23,762, 09/19 - $23,764, 09/20 - $23,769, 09/21 - $23,764, 09/22 - $23,764, 09/23 - $23,764, 09/24 - $23,764, 09/25 - $23,771, 09/26 - $23,761, 09/27 - $23,758, 09/28 - $23,744, 09/29 - $23,744, 09/30 - $23,744, 10/01 - $23,736, 10/02 - $23,741, 10/03 - $23,758, 10/04 - $23,758, 10/05 - $23,767, 10/06 - $26,567, 10/07 - $23,767, 10/08 - $23,791, 10/09 - $23,781, 10/10 - $23,782, 10/11 - $23,783, 10/12 - $23,783, 10/13 - $23,786, 10/14 - $23,786, 10/15 - $23,775, 10/16 - $23,778, 10/17 - $23,778, 10/18 - $23,777, 10/19 - $23,774, "
12月23日 週一,上午10:35。,TPE,下午1:20。,NRT,日本航空、美國航空,需轉機 1 次的航班。,5 小時 45 分鐘,18 小時 45 分鐘,No,Boeing 787,JL 802,經濟艙,
12月23日 週一,下午3:35。,TSA,"上午9:45 (星期二, 12月 24)。",HND,日本航空,需轉機 1 次的航班。,21 小時 45 分鐘,34 小時 10 分鐘,No,Boeing 787,JL 98,經濟艙,"10/06 - $26,937, 10/07 - $24,137, 10/08 - $24,159, 10/09 - $24,148, 10/10 - $24,151, 10/11 - $24,149, 10/12 - $24,149, 10/13 - $24,153, 10/14 - $24,153, 10/15 - $24,140, 10/16 - $24,142, 10/17 - $24,143, 10/18 - $24,141, 10/19 - $24,137, "
12月23日 週一,下午1:40。,TPE,下午2:50。,ICN,韓亞航空,需轉機 1 次的航班。,3 小時 40 分鐘,17 小時 10 分鐘,No,Airbus A380,OZ 712,經濟艙,"08/21 - $22,879, 08/22 - $22,874, 08/23 - $22,874, 08/24 - $22,878, 08/25 - $22,878, 08/26 - $22,878, 08/27 - $22,865, 08/28 - $22,865, 08/29 - $22,875, 08/30 - $22,878, 08/31 - $22,874, 09/01 - $22,874, 09/02 - $22,874, 09/03 - $22,883, 09/04 - $22,886, 09/05 - $22,890, 09/06 - $22,894, 09/07 - $22,888, 09/08 - $22,888, 09/09 - $22,888, 09/10 - $22,886, 09/11 - $22,890, 09/12 - $24,562, 09/13 - $24,352, 09/14 - $24,350, 09/15 - $24,350, 09/16 - $24,350, 09/17 - $24,335, 09/18 - $24,328, 09/19 - $24,332, 09/20 - $24,337, 09/21 - $24,334, 09/22 - $24,334, 09/23 - $24,334, 09/24 - $28,236, 09/25 - $28,242, 09/26 - $28,232, 09/27 - $28,230, 09/28 - $28,221, 09/29 - $28,221, 09/30 - $28,221, 10/01 - $28,211, 10/02 - $28,216, 10/03 - $28,232, 10/04 - $28,235, 10/05 - $28,245, 10/06 - $28,245, 10/07 - $28,245, 10/08 - $24,367, 10/09 - $24,357, 10/10 - $24,359, 10/11 - $24,361, 10/12 - $24,362, 10/13 - $24,362, 10/14 - $24,362, 10/15 - $24,353, 10/16 - $24,355, 10/17 - $24,354, 10/18 - $24,354, 10/19 - $24,349, "
12月23日 週一,下午5:10。,TPE,"上午8:40 (星期二, 12月 24)。",ICN,韓亞航空,需轉機 1 次的航班。,18 小時 10 分鐘,31 小時 30 分鐘,No,Airbus A330,OZ 714,經濟艙,"08/21 - $22,879, 08/22 - $22,874, 08/23 - $22,874, 08/24 - $22,878, 08/25 - $22,878, 08/26 - $22,878, 08/27 - $22,865, 08/28 - $22,865, 08/29 - $22,875, 08/30 - $22,878, 08/31 - $22,874, 09/01 - $22,874, 09/02 - $22,874, 09/03 - $22,883, 09/04 - $22,886, 09/05 - $22,890, 09/06 - $22,894, 09/07 - $22,888, 09/08 - $26,476, 09/09 - $26,476, 09/10 - $26,474, 09/11 - $26,478, 09/12 - $27,174, 09/13 - $26,964, 09/14 - $26,962, 09/15 - $24,350, 09/16 - $24,350, 09/17 - $24,335, 09/18 - $24,328, 09/19 - $24,332, 09/20 - $24,337, 09/21 - $24,334, 09/22 - $26,946, 09/23 - $26,946, 09/24 - $26,948, 09/25 - $26,954, 09/26 - $26,944, 09/27 - $26,942, 09/28 - $26,933, 09/29 - $26,933, 09/30 - $26,933, 10/01 - $30,811, 10/02 - $30,816, 10/03 - $30,832, 10/04 - $30,835, 10/05 - $30,845, 10/06 - $30,845, 10/07 - $30,845, 10/08 - $30,867, 10/09 - $24,357, 10/10 - $24,359, 10/11 - $30,861, 10/12 - $30,862, 10/13 - $38,076, 10/14 - $30,862, 10/15 - $30,853, 10/16 - $24,355, 10/17 - $30,854, 10/18 - $30,854, 10/19 - $24,349, "
12月23日 週一,晚上11:45。,TPE,"上午9:39 (星期二, 12月 24)。",SFO,中華航空、阿拉斯加航空,需轉機 1 次的航班。,13 小時 10 分鐘,25 小時 54 分鐘,No,Boeing 777,CI 4,經濟艙,"08/20 - $26,066, 08/21 - $26,040, 08/22 - $25,383, 08/23 - $25,383, 08/24 - $25,390, 08/25 - $25,390, 08/26 - $25,390, 08/27 - $25,371, 08/28 - $25,370, 08/29 - $25,381, 08/30 - $25,387, 08/31 - $25,381, 09/01 - $25,381, 09/02 - $25,381, 09/03 - $25,394, 09/04 - $25,399, 09/05 - $25,403, 09/06 - $25,408, 09/07 - $25,399, 09/08 - $25,191, 09/09 - $25,191, 09/10 - $25,190, 09/11 - $25,194, 09/12 - $25,206, 09/13 - $25,202, 09/14 - $25,199, 09/15 - $25,199, 09/16 - $25,199, 09/17 - $25,179, 09/18 - $25,169, 09/19 - $25,173, 09/20 - $25,182, 09/21 - $25,179, 09/22 - $25,179, 09/23 - $25,179, 09/24 - $25,182, 09/25 - $25,190, 09/26 - $25,177, 09/27 - $25,174, 09/28 - $25,162, 09/29 - $25,162, 09/30 - $25,162, 10/01 - $25,144, 10/02 - $25,152, 10/03 - $23,093, 10/04 - $23,096, 10/05 - $23,113, 10/06 - $23,113, 10/07 - $23,113, 10/08 - $23,143, 10/09 - $23,130, 10/10 - $23,132, 10/11 - $23,134, 10/12 - $23,138, 10/13 - $23,138, 10/14 - $23,138, 10/15 - $23,126, 10/16 - $24,820, 10/17 - $24,820, 10/18 - $24,819, 10/19 - $24,815"
12月23日 週一,凌晨2:20。,TPE,清晨6:00。,NRT,捷星日本航空、美國航空,需轉機 1 次的航班。,6 小時 40 分鐘,19 小時 40 分鐘,No,Airbus A320,GK 12,經濟艙,"09/23 - $24,845, 09/24 - $24,843, 09/25 - $24,851, 09/26 - $24,840, 09/27 - $24,836, 09/28 - $24,821, 09/29 - $24,821, 09/30 - $24,821, 10/01 - $24,817, 10/02 - $24,821, 10/03 - $24,836, 10/04 - $24,833, 10/05 - $24,841, 10/06 - $24,841, 10/07 - $24,841, 10/08 - $24,860, 10/09 - $24,850, 10/10 - $24,853, 10/11 - $24,852, 10/12 - $24,855, 10/13 - $24,855, 10/14 - $24,855, 10/15 - $24,843, 10/16 - $24,845, 10/17 - $24,846, 10/18 - $24,844, 10/19 - $24,840"
12月23日 週一,中午12:50。,TPE,下午1:20。,NRT,捷星日本航空、美國航空,需轉機 1 次的航班。,3 小時 35 分鐘,16 小時 30 分鐘,No,Airbus A321neo,GK 14,經濟艙,"09/28 - $24,821, 09/29 - $24,821, 09/30 - $24,821, 10/01 - $24,817, 10/02 - $24,821, 10/03 - $24,836, 10/04 - $24,833, 10/05 - $24,841, 10/06 - $24,841, 10/07 - $24,841, 10/08 - $24,860, 10/09 - $24,850, 10/10 - $24,853, 10/11 - $24,852, 10/12 - $24,855, 10/13 - $24,855, 10/14 - $24,855, 10/15 - $24,843, 10/16 - $24,845, 10/17 - $24,846, 10/18 - $24,844, 10/19 - $24,840"
12月23日 週一,晚上7:30。,TPE,"清晨6:00 (星期二, 12月 24)。",HKG,國泰航空、聯合航空,需轉機 1 次的航班。,11 小時 50 分鐘,26 小時 30 分鐘,No,Boeing 777,CX 565,經濟艙,
12月23日 週一,晚上7:40。,TPE,"清晨6:00 (星期二, 12月 24)。",HKG,國泰航空、聯合航空,需轉機 1 次的航班。,11 小時 40 分鐘,26 小時 20 分鐘,No,Boeing 777,CX 451,經濟艙,
12月23日 週一,晚上8:15。,TPE,"清晨6:00 (星期二, 12月 24)。",HKG,國泰航空、聯合航空,需轉機 1 次的航班。,11 小時 5 分鐘,25 小時 45 分鐘,No,Airbus A350,CX 531,經濟艙,
12月23日 週一,晚上9:15。,TPE,"清晨6:00 (星期二, 12月 24)。",HKG,國泰航空、聯合航空,需轉機 1 次的航班。,未找到停留時間,24 小時 45 分鐘,No,Boeing 777,CX 479,經濟艙,
12月23日 週一,中午12:50。,TPE,下午1:20。,NRT,國泰航空、美國航空,需轉機 1 次的航班。,3 小時 35 分鐘,16 小時 30 分鐘,No,Boeing 777,CX 450,經濟艙,"08/20 - $25,952, 08/21 - $25,927, 08/22 - $25,921, 08/23 - $25,923, 08/24 - $25,930, 08/25 - $25,930, 08/26 - $25,930, 08/27 - $25,914, 08/28 - $25,915, 08/29 - $25,926, 08/30 - $25,933, 08/31 - $25,925, 09/01 - $25,737, 09/02 - $25,737, 09/03 - $25,744, 09/04 - $25,747, 09/05 - $25,755, 09/06 - $25,767, 09/07 - $25,554, 09/08 - $25,554, 09/09 - $25,554, 09/10 - $25,558, 09/11 - $25,560, 09/12 - $25,572, 09/13 - $25,574, 09/14 - $25,569, 09/15 - $25,569, 09/16 - $25,569, 09/17 - $25,553, 09/18 - $25,544, 09/19 - $25,545, 09/20 - $25,551, 09/21 - $25,543, 09/22 - $25,543, 09/23 - $25,543, 09/24 - $25,542, 09/25 - $25,551, 09/26 - $25,538, 09/27 - $25,533, 09/28 - $25,516, 09/29 - $25,516, 09/30 - $25,516, 10/01 - $25,506, 10/02 - $25,512, 10/03 - $25,532, 10/04 - $25,530, 10/05 - $25,541, 10/06 - $25,541, 10/07 - $25,541, 10/08 - $25,565, 10/09 - $25,553, 10/10 - $25,556, 10/11 - $25,556, 10/12 - $25,559, 10/13 - $25,559, 10/14 - $25,559, 10/15 - $25,545, 10/16 - $25,548, 10/17 - $25,549, 10/18 - $25,547, 10/19 - $25,542"
12月23日 週一,下午3:00。,TPE,"上午9:05 (星期二, 12月 24)。",PVG,中國東方航空,需轉機 1 次的航班。,20 小時 10 分鐘,34 小時 5 分鐘,No,Airbus A330,MU 5008,經濟艙,"08/21 - $26,141, 08/22 - $26,134, 08/23 - $26,132, 08/24 - $29,798, 08/25 - $26,141, 08/26 - $26,141, 08/27 - $26,120, 08/28 - $26,120, 08/29 - $26,133, 08/30 - $26,139, 08/31 - $26,133, 09/01 - $26,347, 09/02 - $26,347, 09/03 - $30,248, 09/04 - $26,366, 09/05 - $30,257, 09/06 - $30,264, 09/07 - $26,368, 09/08 - $26,368, 09/09 - $30,254, 09/10 - $30,253, 09/11 - $30,259, 09/12 - $26,384, 09/13 - $30,267, 09/14 - $26,378, 09/15 - $30,264, 09/16 - $30,264, 09/17 - $30,240, 09/18 - $26,342, 09/19 - $26,342, 09/20 - $30,243, 09/21 - $30,240, 09/22 - $30,240, 09/23 - $26,354, 09/24 - $26,360, 09/25 - $26,370, 09/26 - $26,355, 09/27 - $26,352, 09/28 - $26,338, 09/29 - $26,338, 09/30 - $26,338, 10/01 - $29,971, 10/02 - $26,151, 10/03 - $26,177, 10/04 - $26,180, 10/05 - $26,200, 10/06 - $26,200, 10/07 - $26,200, 10/08 - $26,236, 10/09 - $26,219, 10/10 - $26,222, 10/11 - $26,225, 10/12 - $26,228, 10/13 - $26,228, 10/14 - $26,228, 10/15 - $26,214, 10/16 - $26,219, 10/17 - $24,717, 10/18 - $26,216, 10/19 - $26,211, "
12月23日 週一,下午5:15。,TSA,"上午9:05 (星期二, 12月 24)。",SHA,中國東方航空,需轉機 1 次的航班。,18 小時 20 分鐘,31 小時 50 分鐘,No,Airbus A330,MU 5098,經濟艙,"08/21 - $26,141, 08/22 - $26,134, 08/23 - $26,132, 08/24 - $31,418, 08/25 - $31,418, 08/26 - $26,141, 08/27 - $26,120, 08/28 - $26,120, 08/29 - $26,133, 08/30 - $26,139, 08/31 - $26,133, 09/01 - $26,347, 09/02 - $26,347, 09/03 - $26,362, 09/04 - $26,366, 09/05 - $26,371, 09/06 - $26,378, 09/07 - $26,368, 09/08 - $26,368, 09/09 - $26,368, 09/10 - $31,753, 09/11 - $31,759, 09/12 - $26,384, 09/13 - $26,381, 09/14 - $26,378, 09/15 - $26,378, 09/16 - $26,378, 09/17 - $31,740, 09/18 - $26,342, 09/19 - $26,346, 09/20 - $26,357, 09/21 - $31,740, 09/22 - $26,354, 09/23 - $26,354, 09/24 - $26,360, 09/25 - $26,370, 09/26 - $26,355, 09/27 - $26,352, 09/28 - $26,338, 09/29 - $26,338, 09/30 - $26,338, 10/01 - $26,142, 10/02 - $26,151, 10/03 - $26,177, 10/04 - $26,180, 10/05 - $26,200, 10/06 - $26,200, 10/07 - $26,200, 10/08 - $26,236, 10/09 - $26,219, 10/10 - $26,222, 10/11 - $26,225, 10/12 - $26,228, 10/13 - $26,228, 10/14 - $26,228, 10/15 - $26,214, 10/16 - $26,219, 10/17 - $26,217, 10/18 - $26,216, 10/19 - $26,211, "
12月23日 週一,下午6:40。,TPE,"上午9:05 (星期二, 12月 24)。",PVG,中國東方航空,需轉機 1 次的航班。,16 小時 45 分鐘,30 小時 25 分鐘,No,Airbus A330,MU 5006,經濟艙,"08/21 - $26,141, 08/22 - $26,134, 08/23 - $26,132, 08/24 - $26,141, 08/25 - $26,141, 08/26 - $26,141, 08/27 - $26,120, 08/28 - $26,120, 08/29 - $26,133, 08/30 - $26,139, 08/31 - $26,133, 09/01 - $26,347, 09/02 - $26,347, 09/03 - $26,362, 09/04 - $26,366, 09/05 - $26,371, 09/06 - $26,378, 09/07 - $27,269, 09/08 - $27,269, 09/09 - $27,269, 09/10 - $28,953, 09/11 - $28,959, 09/12 - $27,285, 09/13 - $27,282, 09/14 - $27,279, 09/15 - $27,279, 09/16 - $27,279, 09/17 - $28,940, 09/18 - $26,342, 09/19 - $26,346, 09/20 - $26,357, 09/21 - $28,940, 09/22 - $28,940, 09/23 - $26,354, 09/24 - $26,360, 09/25 - $26,370, 09/26 - $26,355, 09/27 - $26,352, 09/28 - $26,338, 09/29 - $26,338, 09/30 - $26,338, 10/01 - $26,142, 10/02 - $26,151, 10/03 - $26,177, 10/04 - $26,180, 10/05 - $26,200, 10/06 - $26,200, 10/07 - $26,200, 10/08 - $26,236, 10/09 - $26,219, 10/10 - $26,222, 10/11 - $26,225, 10/12 - $26,228, 10/13 - $26,228, 10/14 - $26,228, 10/15 - $26,214, 10/16 - $26,219, 10/17 - $26,217, 10/18 - $26,216, 10/19 - $26,211, "
12月23日 週一,晚上11:55。,TPE,晚上11:55。,YVR,中華航空、加拿大航空,需轉機 1 次的航班。,2 小時 35 分鐘,未找到飛行時間,No,Boeing 777,CI 32,未找到艙等,
12月23日 週一,晚上11:55。,TPE,"上午10:58 (星期二, 12月 24)。",YVR,中華航空、西捷航空,需轉機 1 次的航班。,13 小時 40 分鐘,27 小時 3 分鐘,No,Boeing 777,CI 32,經濟艙,"08/20 - $29,345, 08/21 - $29,320, 08/22 - $29,314, 08/23 - $29,314, 08/24 - $29,320, 08/25 - $29,320, 08/26 - $29,320, 08/27 - $29,302, 08/28 - $29,301, 08/29 - $29,312, 08/30 - $29,312, 08/31 - $29,312, 09/01 - $29,312, 09/02 - $29,312, 09/03 - $29,324, 09/04 - $27,379, 09/05 - $27,383, 09/06 - $27,388, 09/07 - $27,379, 09/08 - $27,171, 09/09 - $27,171, 09/10 - $29,120, 09/11 - $29,124, 09/12 - $29,135, 09/13 - $29,132, 09/14 - $29,129, 09/15 - $29,129, 09/16 - $29,129, 09/17 - $29,110, 09/18 - $29,100, 09/19 - $29,104, 09/20 - $29,112, 09/21 - $29,110, 09/22 - $30,110, 09/23 - $29,110, 09/24 - $29,112, 09/25 - $29,120, 09/26 - $29,108, 09/27 - $29,105, 09/28 - $29,093, 09/29 - $29,093, 09/30 - $29,093, 10/01 - $29,077, 10/02 - $29,084, 10/03 - $29,104, 10/04 - $29,107, 10/05 - $29,123, 10/06 - $29,123, 10/07 - $28,173, 10/08 - $28,202, 10/09 - $28,189, 10/10 - $28,191, 10/11 - $28,193, 10/12 - $28,197, 10/13 - $28,197, 10/14 - $28,197, 10/15 - $28,185, 10/16 - $28,189, 10/17 - $28,189, 10/18 - $26,563, 10/19 - $26,560"
null,null,未找到出發機場代碼,null,未找到抵達機場代碼,null,Non-stop,未找到停留時間,null,No,null,未找到航班代碼,未找到艙等,
出發日期,出發時間,出發機場代號,抵達時間,抵達機場代號,航空公司,停靠站數量,停留時間,飛行時間,是否過夜,機型,航班代碼,艙等,價格歷史
12月24日 週二,晚上7:40。,TPE,下午3:00。,LAX,星宇航空,直達航班。,Non-stop,11 小時 20 分鐘,No,Airbus A350,JX 6,經濟艙,"08/31 - $18,831, 09/01 - $18,831, 09/02 - $18,831, 09/03 - $18,831, 09/04 - $18,844, 09/05 - $18,847, 09/06 - $18,851, 09/07 - $18,844, 09/08 - $18,636, 09/09 - $17,826, 09/10 - $19,414, 09/11 - $19,417, 09/12 - $19,426, 09/13 - $19,424, 09/14 - $19,421, 09/15 - $19,421, 09/16 - $19,421, 09/17 - $19,406, 09/18 - $19,399, 09/19 - $19,402, 09/20 - $19,402, 09/21 - $19,406, 09/22 - $19,406, 09/23 - $19,406, 09/24 - $18,629, 09/25 - $18,629, 09/26 - $18,626, 09/27 - $18,624, 09/28 - $18,614, 09/29 - $18,614, 09/30 - $18,614, 10/01 - $18,603, 10/02 - $18,603, 10/03 - $18,608, 10/04 - $18,624, 10/05 - $18,626, 10/06 - $18,638, 10/07 - $18,638, 10/08 - $18,638, 10/09 - $18,651, 10/10 - $18,651, 10/11 - $18,652, 10/12 - $18,654, 10/13 - $18,657, 10/14 - $18,657, 10/15 - $16,954, 10/16 - $16,957, 10/17 - $16,957, 10/18 - $16,956, 10/19 - $16,954, "
12月24日 週二,晚上11:40。,TPE,晚上7:00。,LAX,星宇航空,直達航班。,Non-stop,11 小時 20 分鐘,No,Airbus A350,JX 2,經濟艙,"08/21 - $21,970, 08/22 - $21,965, 08/23 - $21,965, 08/24 - $21,970, 08/25 - $21,970, 08/26 - $20,514, 08/27 - $20,499, 08/28 - $20,499, 08/29 - $20,508, 08/30 - $18,835, 08/31 - $18,831, 09/01 - $18,831, 09/02 - $18,831, 09/03 - $18,840, 09/04 - $18,844, 09/05 - $18,847, 09/06 - $18,851, 09/07 - $18,844, 09/08 - $18,636, 09/09 - $17,826, 09/10 - $19,414, 09/11 - $19,417, 09/12 - $19,426, 09/13 - $19,424, 09/14 - $19,421, 09/15 - $19,421, 09/16 - $19,421, 09/17 - $19,406, 09/18 - $19,399, 09/19 - $19,402, 09/20 - $19,408, 09/21 - $19,406, 09/22 - $19,406, 09/23 - $19,406, 09/24 - $18,629, 09/25 - $18,635, 09/26 - $18,626, 09/27 - $18,624, 09/28 - $18,614, 09/29 - $18,614, 09/30 - $18,614, 10/01 - $18,603, 10/02 - $18,608, 10/03 - $18,624, 10/04 - $18,626, 10/05 - $18,638, 10/06 - $18,638, 10/07 - $18,638, 10/08 - $18,661, 10/09 - $18,651, 10/10 - $18,652, 10/11 - $18,654, 10/12 - $18,657, 10/13 - $18,657, 10/14 - $18,657, 10/15 - $16,954, 10/16 - $16,957, 10/17 - $16,957, 10/18 - $16,956, 10/19 - $16,954, "
12月24日 週二,晚上11:50。,TPE,晚上7:35。,LAX,中華航空,直達航班。,Non-stop,11 小時 45 分鐘,No,Boeing 777,CI 8,經濟艙,"08/21 - $20,375, 08/22 - $20,369, 08/23 - $20,369, 08/24 - $20,375, 08/25 - $20,375, 08/26 - $20,375, 08/27 - $20,357, 08/28 - $20,356, 08/29 - $20,367, 08/30 - $20,373, 08/31 - $20,367, 09/01 - $20,342, 09/02 - $20,342, 09/03 - $20,342, 09/04 - $20,359, 09/05 - $20,363, 09/06 - $19,833, 09/07 - $19,824, 09/08 - $19,616, 09/09 - $19,616, 09/10 - $19,615, 09/11 - $19,619, 09/12 - $19,630, 09/13 - $19,627, 09/14 - $19,624, 09/15 - $19,624, 09/16 - $19,624, 09/17 - $19,605, 09/18 - $19,595, 09/19 - $19,599, 09/20 - $19,607, 09/21 - $19,605, 09/22 - $19,605, 09/23 - $19,605, 09/24 - $19,607, 09/25 - $19,615, 09/26 - $19,603, 09/27 - $16,630, 09/28 - $16,618, 09/29 - $16,618, 09/30 - $21,710, 10/01 - $21,694, 10/02 - $21,786, 10/03 - $20,230, 10/04 - $20,233, 10/05 - $20,249, 10/06 - $20,249, 10/07 - $20,249, 10/08 - $20,278, 10/09 - $18,514, 10/10 - $18,516, 10/11 - $18,518, 10/12 - $18,522, 10/13 - $18,522, 10/14 - $18,522, 10/15 - $18,510, 10/16 - $18,514, 10/17 - $18,514, 10/18 - $17,678, 10/19 - $17,675, "
12月24日 週二,上午11:20。,TPE,清晨6:50。,LAX,長榮航空,直達航班。,Non-stop,11 小時 30 分鐘,No,Boeing 777,BR 6,經濟艙,"08/21 - $22,026, 08/22 - $22,020, 08/23 - $22,020, 08/24 - $22,026, 08/25 - $22,026, 08/26 - $21,972, 08/27 - $21,954, 08/28 - $21,953, 08/29 - $20,538, 08/30 - $20,544, 08/31 - $20,538, 09/01 - $20,538, 09/02 - $20,538, 09/03 - $20,550, 09/04 - $20,555, 09/05 - $20,559, 09/06 - $20,564, 09/07 - $20,555, 09/08 - $20,347, 09/09 - $20,347, 09/10 - $20,346, 09/11 - $20,350, 09/12 - $20,418, 09/13 - $20,415, 09/14 - $20,412, 09/15 - $20,412, 09/16 - $20,412, 09/17 - $20,393, 09/18 - $20,383, 09/19 - $20,387, 09/20 - $20,395, 09/21 - $20,393, 09/22 - $20,393, 09/23 - $20,393, 09/24 - $21,764, 09/25 - $21,772, 09/26 - $21,760, 09/27 - $21,757, 09/28 - $21,745, 09/29 - $21,745, 09/30 - $21,745, 10/01 - $21,729, 10/02 - $21,736, 10/03 - $21,756, 10/04 - $21,759, 10/05 - $21,775, 10/06 - $21,775, 10/07 - $21,775, 10/08 - $21,804, 10/09 - $21,791, 10/10 - $21,793, 10/11 - $21,795, 10/12 - $21,799, 10/13 - $21,799, 10/14 - $21,799, 10/15 - $20,062, 10/16 - $20,066, 10/17 - $20,066, 10/18 - $20,065, 10/19 - $20,062, "
12月24日 週二,上午11:00。,TPE,晚上7:00。,XMN,廈門航空,需轉機 1 次的航班。,10 小時 10 分鐘,未找到飛行時間,No,Boeing 737,MF 888,經濟艙,
